market,company,team,campaign_id,campaign_name,hero_product,product_line,objective,month,start_date,end_date,status, budget_EUR , actual_spend_EUR ,channel,media_platform,Retargeting,billing_type, billing_unit_cost , impressions , clicks , ctr , views , vtr , sessions , conversions , conversion_rate , AOV , reach ,grp, frequency , dooh_impressions , revenue , roas 
DE,Adidas,Digital Brand,adi_102025_010,Outdoor Autumn Social Video,Terrex Trailmaker,Outdoor,awareness,10,2025-10-01,2025-10-31,completed,"86,355","86,355",VIDEO,TikTok,,CPC,0.41,"21,062,195","210,621",1,"10,531,097",50,"189,559","1,630",0.86,92, - ,0, - , - ,"150,000",1.74
DE,Adidas,Digital Brand,adi_102025_003,Basketball Season Social Video,Harden Vol.9,Basketball,awareness,10,2025-10-01,2025-10-31,completed,"86,355","86,355",VIDEO,TikTok,,CPC,0.41,"21,062,195","210,621",1,"10,531,097",50,"189,559","1,630",0.86,92, - ,0, - , - ,"150,000",1.74
DE,Adidas,Digital Brand,adi_102025_007,FW Originals Social Video,Samba OG FW,Originals,awareness,10,2025-10-01,2025-10-31,completed,"57,570","57,570",VIDEO,Snapchat,,CPC,0.33,"17,445,454","174,454",1,"8,722,727",50,"139,563","1,086",0.78,92, - ,0, - , - ,"100,000",1.74
DE,Adidas,Digital Brand,adi_102025_010,Outdoor Autumn Social Video,Terrex Trailmaker,Outdoor,awareness,10,2025-10-01,2025-10-31,completed,"57,570","57,570",VIDEO,Pinterest Video,,CPC,0.34,"16,932,352","169,323",1,"8,466,176",50,"135,458","1,086",0.8,92, - ,0, - , - ,"100,000",1.74
DE,Adidas,Digital Performance,adi_102025_008,Originals Retargeting,Samba OG FW,Originals,conversion,10,2025-10-01,2025-10-31,completed,"68,175","68,175",DISPLAY,Programmatic,Y,CPC,0.55,"12,395,454","123,954",1, - , - ,"111,559","3,260",2.92,92, - ,0, - , - ,"300,000",4.4
DE,Adidas,Digital Performance,adi_102025_012,Outdoor/Basketball Retargeting,Terrex Trailmaker,Outdoor,conversion,10,2025-10-01,2025-10-31,completed,"68,175","68,175",DISPLAY,Programmatic,Y,CPC,0.53,"12,863,207","128,632",1, - , - ,"115,768","3,260",2.82,92, - ,0, - , - ,"300,000",4.4
DE,Adidas,Digital Performance,adi_102025_008,Originals Retargeting,Samba OG FW,Originals,conversion,10,2025-10-01,2025-10-31,completed,"40,905","40,905",DISPLAY,Pinterest,Y,CPC,0.6,"6,817,500","68,175",1, - , - ,"61,357","1,956",3.19,92, - ,0, - , - ,"180,000",4.4
DE,Adidas,Digital Performance,adi_102025_012,Outdoor/Basketball Retargeting,Terrex Trailmaker,Outdoor,conversion,10,2025-10-01,2025-10-31,completed,"40,905","40,905",DISPLAY,TikTok,Y,CPC,0.58,"7,052,586","70,525",1, - , - ,"63,473","1,956",3.08,92, - ,0, - , - ,"180,000",4.4
DE,Adidas,Digital Performance,adi_102025_001,Always-On Search,Multi_Products,Multi_Products,conversion,10,2025-10-01,2025-10-31,completed,"1,237,337","1,272,600",SEM,Google,Y,CPC,0.88,"28,922,727","1,446,136",5, - , - ,"1,301,522","173,913",13.36,92, - ,0, - , - ,"16,000,000",12.57
DE,Adidas,Digital Performance,adi_102025_008,Originals Retargeting,Samba OG FW,Originals,conversion,10,2025-10-01,2025-10-31,completed,"95,445","95,445",SOCIAL,Instagram,Y,CPC,0.85,"11,228,823","112,288",1, - , - ,"101,059","4,565",4.52,92, - ,0, - , - ,"420,000",4.4
DE,Adidas,Digital Performance,adi_102025_012,Outdoor/Basketball Retargeting,Terrex Trailmaker,Outdoor,conversion,10,2025-10-01,2025-10-31,completed,"95,445","95,445",SOCIAL,Instagram,Y,CPC,0.86,"11,098,255","110,982",1, - , - ,"99,884","4,565",4.57,92, - ,0, - , - ,"420,000",4.4
DE,Adidas,Digital Performance,adi_102025_008,Originals Retargeting,Samba OG FW,Originals,conversion,10,2025-10-01,2025-10-31,completed,"68,175","68,175",VIDEO,YouTube,Y,CPC,0.75,"9,090,000","90,900",1,"4,545,000",50,"81,810","3,260",3.99,92, - ,0, - , - ,"300,000",4.4
DE,Adidas,Digital Performance,adi_102025_012,Outdoor/Basketball Retargeting,Terrex Trailmaker,Outdoor,conversion,10,2025-10-01,2025-10-31,completed,"68,175","68,175",VIDEO,YouTube,Y,CPC,0.74,"9,212,837","92,128",1,"4,606,418",50,"82,915","3,260",3.93,92, - ,0, - , - ,"300,000",4.4
DE,Adidas,Retail Marketing,adi_102025_006,FW Originals Retail Sale,Multi_Products,Multi_Products,conversion,10,2025-10-01,2025-10-31,completed,"145,440","145,440",EMAIL,Salesforce,Y,CPC,0.25,"58,176,000","581,760",1, - , - ,"523,584","32,608",6.23,92, - ,0, - , - ,"3,000,000",20.63
DE,Adidas,Retail Marketing,adi_102025_011,Outdoor Retail Promo,Terrex Swift,Outdoor,conversion,10,2025-10-01,2025-10-31,completed,"109,080","109,080",EMAIL,Salesforce,Y,CPC,0.24,"45,450,000","454,500",1, - , - ,"409,050","27,173",6.64,92, - ,0, - , - ,"2,500,000",22.92
DE,Adidas,Retail Marketing,adi_102025_011,Outdoor Retail Promo,Terrex Swift,Outdoor,conversion,10,2025-10-01,2025-10-31,completed,"163,620","163,620",PRODUCTION,In-store Materials,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"1,500,000",9.17
DE,Adidas,Retail Marketing,adi_102025_006,FW Originals Retail Sale,Multi_Products,Multi_Products,conversion,10,2025-10-01,2025-10-31,completed,"218,160","218,160",TRADE,Offline POP,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"1,500,000",6.88
DE,Adidas,Sports Marketing,adi_102025_002,Basketball Season Activation,Harden Vol.9,Basketball,consideration,10,2025-10-01,2025-10-31,completed,"178,678","160,810",PRODUCTION,Event Production,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"500,000",2.8
DE,Adidas,Sports Marketing,adi_102025_009,Outdoor Autumn Event Activation,Terrex Trailmaker,Outdoor,consideration,10,2025-10-01,2025-10-31,completed,"178,678","178,678",PRODUCTION,Community Activation,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"500,000",2.8
DE,Adidas,Sports Marketing,adi_102025_013,Running Community FW Activation,Supernova FW,Running,consideration,10,2025-10-01,2025-10-31,completed,"178,678","178,678",PRODUCTION,Banners/Assets,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"500,000",2.8
DE,Adidas,Brand Offline,adi_112025_004,Black Friday DOOH Burst,Brand_Film_Holiday,Brand,consideration,11,2025-11-08,2025-11-28,completed,"969,496","969,496",DOOH,JCDecaux,,CPM,22,"44,022,090", - , - , - , - , - , - , - , - ,"8,804,418",500,5,"44,022,090","6,000,000",6.19
DE,Adidas,Brand Offline,adi_112025_006,Black Friday OOH Takeover,Brand_Film_Holiday,Brand,consideration,11,2025-11-08,2025-11-28,completed,"969,496","969,496",OOH,Stroeer,,CPM,18,"76,683,333", - , - , - , - , - , - , - , - ,"15,336,666",400,5,"76,683,333","6,500,000",4.71
DE,Adidas,Digital Brand,adi_112025_012,Running New-Year Preheat,Supernova FW,Running,awareness,11,2025-11-01,2025-11-30,completed,"53,250","53,250",AUDIO,Spotify,,CPC,0.29,"18,017,241","52,250",0.29, - , - ,"47,025",188,0.4,"25,000", - ,0, - , - ,"470,000",9
DE,Adidas,Digital Brand,adi_112025_009,Holiday Brand Film,Brand_Film_Holiday,Brand,awareness,11,2025-11-01,2025-11-30,completed,"53,249","53,249",AUDIO,Spotify,,CPC,0.29,"18,016,896","52,249",0.29, - , - ,"47,024",188,0.4,"25,000", - ,0, - , - ,"470,000",9
DE,Adidas,Digital Brand,adi_112025_005,Black Friday Mega Lifestyle Video,Samba OG,Brand,awareness,11,2025-11-08,2025-11-28,completed,"53,249","53,249",AUDIO,Spotify,,CPC,0.29,"18,016,896","52,249",0.29, - , - ,"47,024",188,0.4,"25,000", - ,0, - , - ,"470,000",9
DE,Adidas,Digital Brand,adi_112025_012,Running New-Year Preheat,Supernova FW,Running,awareness,11,2025-11-01,2025-11-30,completed,"319,493","319,493",SOCIAL,Instagram,,CPC,0.72,"44,374,027","319,493",0.72,"22,187,013",50,"287,543","1,150",0.4,"25,000", - ,0, - , - ,"2,875,000",9
DE,Adidas,Digital Brand,adi_112025_009,Holiday Brand Film,Brand_Film_Holiday,Brand,awareness,11,2025-11-01,2025-11-30,completed,"319,492","319,492",SOCIAL,Instagram,,CPC,0.7,"45,641,857","319,493",0.7,"22,820,928",50,"287,543","1,150",0.4,"25,000", - ,0, - , - ,"2,875,000",9
DE,Adidas,Digital Brand,adi_112025_005,Black Friday Mega Lifestyle Video,Samba OG,Brand,awareness,11,2025-11-08,2025-11-28,completed,"319,492","319,492",SOCIAL,Instagram,,CPC,0.72,"44,373,888","319,492",0.72,"22,186,944",50,"287,542","1,150",0.4,"25,000", - ,0, - , - ,"2,875,000",9
DE,Adidas,Digital Brand,adi_112025_012,Running New-Year Preheat,Supernova FW,Running,awareness,11,2025-11-01,2025-11-30,completed,"372,742","372,742",VIDEO,YouTube,,CPC,0.47,"79,306,808","372,742",0.47,"39,653,404",50,"335,467","1,341",0.4,"25,000", - ,0, - , - ,"3,352,500",9
DE,Adidas,Digital Brand,adi_112025_009,Holiday Brand Film,Brand_Film_Holiday,Brand,awareness,11,2025-11-01,2025-11-30,completed,"372,741","372,741",VIDEO,YouTube,,CPC,0.45,"82,831,333","372,741",0.45,"41,415,666",50,"335,466","1,341",0.4,"25,000", - ,0, - , - ,"3,352,500",9
DE,Adidas,Digital Brand,adi_112025_005,Black Friday Mega Lifestyle Video,Samba OG,Brand,awareness,11,2025-11-08,2025-11-28,completed,"372,741","372,741",VIDEO,YouTube,,CPC,0.46,"81,030,652","372,741",0.46,"40,515,326",50,"335,466","1,341",0.4,"25,000", - ,0, - , - ,"3,352,500",9
DE,Adidas,Digital Brand,adi_112025_012,Running New-Year Preheat,Supernova FW,Running,awareness,11,2025-11-01,2025-11-30,completed,"159,744","159,744",VIDEO,TikTok,,CPC,0.41,"39,798,780","159,738",0.41,"19,899,390",50,"143,764",575,0.4,"25,000", - ,0, - , - ,"1,437,500",9
DE,Adidas,Digital Brand,adi_112025_009,Holiday Brand Film,Brand_Film_Holiday,Brand,awareness,11,2025-11-01,2025-11-30,completed,"159,738","159,738",VIDEO,TikTok,,CPC,0.4,"39,934,500","159,738",0.4,"19,967,250",50,"143,764",575,0.4,"25,000", - ,0, - , - ,"1,437,500",9
DE,Adidas,Digital Brand,adi_112025_005,Black Friday Mega Lifestyle Video,Samba OG,Brand,awareness,11,2025-11-08,2025-11-28,completed,"159,738","159,738",VIDEO,TikTok,,CPC,0.41,"39,798,780","159,738",0.41,"19,899,390",50,"143,764",575,0.4,"25,000", - ,0, - , - ,"1,437,500",9
DE,Adidas,Digital Brand,adi_112025_009,Holiday Brand Film,Brand_Film_Holiday,Brand,awareness,11,2025-11-01,2025-11-30,completed,"106,497","106,497",VIDEO,Snapchat,,CPC,0.33,"32,271,818","106,497",0.33,"16,135,909",50,"95,847",383,0.4,"25,000", - ,0, - , - ,"957,500",9
DE,Adidas,Digital Brand,adi_112025_005,Black Friday Mega Lifestyle Video,Samba OG,Brand,awareness,11,2025-11-08,2025-11-28,completed,"106,497","106,497",VIDEO,Snapchat,,CPC,0.33,"32,271,818","106,497",0.33,"16,135,909",50,"95,847",383,0.4,"25,000", - ,0, - , - ,"957,500",9
DE,Adidas,Digital Brand,adi_112025_012,Running New-Year Preheat,Supernova FW,Running,awareness,11,2025-11-01,2025-11-30,completed,"106,497","106,497",VIDEO,Snapchat,,CPC,0.33,"32,271,818","106,497",0.33,"16,135,909",50,"95,847",383,0.4,"25,000", - ,0, - , - ,"957,500",9
DE,Adidas,Digital Brand,adi_112025_009,Holiday Brand Film,Brand_Film_Holiday,Brand,awareness,11,2025-11-01,2025-11-30,completed,"53,249","53,249",VIDEO,Pinterest Video,,CPC,0.34,"15,367,352","52,249",0.34,"7,683,676",50,"47,024",188,0.4,"25,000", - ,0, - , - ,"470,000",9
DE,Adidas,Digital Brand,adi_112025_005,Black Friday Mega Lifestyle Video,Samba OG,Brand,awareness,11,2025-11-08,2025-11-28,completed,"53,249","53,249",VIDEO,Pinterest Video,,CPC,0.34,"15,367,352","52,249",0.34,"7,683,676",50,"47,024",188,0.4,"25,000", - ,0, - , - ,"470,000",9
DE,Adidas,Digital Brand,adi_112025_012,Running New-Year Preheat,Supernova FW,Running,awareness,11,2025-11-01,2025-11-30,completed,"53,249","53,249",VIDEO,Pinterest Video,,CPC,0.34,"15,367,352","52,249",0.34,"7,683,676",50,"47,024",188,0.4,"25,000", - ,0, - , - ,"470,000",9
DE,Adidas,Digital Performance,adi_112025_002,BF Retargeting (Core),Multi_Products,Multi_Products,conversion,11,2025-11-08,2025-11-28,completed,"116,600","116,600",DISPLAY,GDN,Y,CPC,0.52,"22,423,076","224,230",0.98, - , - ,"201,807","4,800",2.38,"25,000", - ,0, - , - ,"12,000,000",102.92
DE,Adidas,Digital Performance,adi_112025_002,BF Retargeting (Core),Multi_Products,Multi_Products,conversion,11,2025-11-08,2025-11-28,completed,"116,600","116,600",DISPLAY,DV360 Programmatic,Y,CPC,0.53,"22,000,000","220,000",0.98, - , - ,"198,000","4,800",2.42,"25,000", - ,0, - , - ,"12,000,000",102.92
DE,Adidas,Digital Performance,adi_112025_002,BF Retargeting (Core),Multi_Products,Multi_Products,conversion,11,2025-11-08,2025-11-28,completed,"77,733","77,733",DISPLAY,Criteo,Y,CPC,0.58,"13,402,241","134,022",1, - , - ,"120,619","3,200",2.65,"25,000", - ,0, - , - ,"8,000,000",102.92
DE,Adidas,Digital Performance,adi_112025_002,BF Retargeting (Core),Multi_Products,Multi_Products,conversion,11,2025-11-08,2025-11-28,completed,"38,866","38,866",DISPLAY,Pinterest,Y,CPC,0.59,"6,587,457","65,874",1, - , - ,"59,286","1,600",2.7,"25,000", - ,0, - , - ,"4,000,000",102.92
DE,Adidas,Digital Performance,adi_112025_001,Always-On Search,Multi_Products,Multi_Products,conversion,11,2025-11-01,2025-11-30,completed,"1,791,221","1,813,772",SEM,Google,Y,CPC,0.88,"42,517,545","2,125,877",5, - , - ,"1,913,289","3,741",0.19,"25,000", - ,0, - , - ,"93,538,500",50
DE,Adidas,Digital Performance,adi_112025_002,BF Retargeting (Core),Multi_Products,Multi_Products,conversion,11,2025-11-08,2025-11-28,completed,"194,333","194,333",SOCIAL,Instagram,Y,CPC,0.65,"29,912,769","299,127",1, - , - ,"269,214","8,000",2.97,"25,000", - ,0, - , - ,"20,000,000",102.86
DE,Adidas,Digital Performance,adi_112025_002,BF Retargeting (Core),Multi_Products,Multi_Products,conversion,11,2025-11-08,2025-11-28,completed,"77,733","77,733",SOCIAL,TikTok,Y,CPC,0.6,"12,955,500","129,555",1, - , - ,"116,599","3,200",2.74,"25,000", - ,0, - , - ,"8,000,000",102.92
DE,Adidas,Digital Performance,adi_112025_002,BF Retargeting (Core),Multi_Products,Multi_Products,conversion,11,2025-11-08,2025-11-28,completed,"155,466","155,466",VIDEO,YouTube,Y,CPC,0.74,"21,008,918","210,089",1,"10,504,459",50,"189,080","6,400",3.38,"25,000", - ,0, - , - ,"16,000,000",102.92
DE,Adidas,Retail Marketing,adi_112025_007,CRM November BF Series,Multi_Products,Multi_Products,conversion,11,2025-11-01,2025-11-30,completed,"600,000","600,000",EMAIL,Salesforce,Y,CPC,0.76,"5,113,947","51,139",1,"2,556,973",50,"46,025","1,600",3.48,"25,000", - ,0, - , - ,"4,000,000",102.92
DE,Adidas,Retail Marketing,adi_112025_003,Black Friday D2C Mega Sale,Multi_Products,Multi_Products,conversion,11,2025-11-08,2025-11-28,completed,"320,000","320,000",EMAIL,Salesforce,Y,CPC,0.23,"26,086,956","2,608,695",10, - , - ,"2,347,826",552,0.02,"25,000", - ,0, - , - ,"13,800,000",23
DE,Adidas,Retail Marketing,adi_112025_010,Holiday Retail Promo,Samba OG,Brand,conversion,11,2025-11-01,2025-11-30,completed,"240,000","240,000",EMAIL,Salesforce,Y,CPC,0.24,"13,333,333","1,333,333",10, - , - ,"1,200,000",480,0.04,"25,000", - ,0, - , - ,"12,000,000",37.5
DE,Adidas,Retail Marketing,adi_112025_010,Holiday Retail Promo,Samba OG,Brand,conversion,11,2025-11-01,2025-11-30,completed,"360,000","360,000",PRODUCTION,In-store Materials,,CPC,0.25,"9,600,000","960,000",10, - , - ,"864,000",384,0.04,"25,000", - ,0, - , - ,"9,600,000",40
DE,Adidas,Retail Marketing,adi_112025_003,Black Friday D2C Mega Sale,Multi_Products,Multi_Products,conversion,11,2025-11-08,2025-11-28,completed,"480,000","480,000",TRADE,Offline POP,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"1,500,000",4.17
DE,Adidas,Sports Marketing,adi_112025_013,Winter Running Activation,Supernova FW,Running,consideration,11,2025-11-01,2025-11-30,completed,"99,000","89,100",PRODUCTION,Event Production,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"1,500,000",3.12
DE,Adidas,Sports Marketing,adi_112025_008,Football Winter Activation,Predator 2025,Football,consideration,11,2025-11-01,2025-11-30,completed,"99,000","99,000",PRODUCTION,Community Activation,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"1,666,666",16.84
DE,Adidas,Sports Marketing,adi_112025_011,Holiday Sports Activation,Multi_Products,Brand,consideration,11,2025-11-01,2025-11-30,completed,"99,000","99,000",PRODUCTION,Banners/Assets,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"1,666,667",16.84
DE,Adidas,Brand Offline,adi_122025_008,Holiday Season DOOH,Brand_Film_Holiday,Brand,consideration,12,2025-12-05,2025-12-29,completed,"455,050","455,050",DOOH,JCDecaux,,FIXED,1,"30,336,666", - , - , - , - , - , - , - , - ,"6,067,333",0,5,"30,336,666","4,000,000",8.79
DE,Adidas,Brand Offline,adi_122025_009,Holiday Season OOH,Brand_Film_Holiday,Brand,consideration,12,2025-12-05,2025-12-29,completed,"846,950","846,950",OOH,Stroeer,,CPM,8,"105,868,750", - , - , - , - , - , - , - , - ,"21,173,750",0,5, - ,"6,500,000",7.67
DE,Adidas,Brand Offline,adi_122025_005,Holiday Hero TVC,Brand_Film_Holiday,Brand,consideration,12,2025-12-05,2025-12-29,completed,"1,330,000","1,330,000",TVC,RTL,,CPM,15,"88,666,666", - , - , - , - , - , - , - , - ,"17,733,333",600,5, - ,"35,000,000",26.32
DE,Adidas,Brand Offline,adi_122025_005,Holiday Hero TVC,Brand_Film_Holiday,Brand,consideration,12,2025-12-05,2025-12-29,completed,"950,000","950,000",TVC,ProSieben,,CPM,15,"63,333,333", - , - , - , - , - , - , - , - ,"12,666,666",500,5, - ,"25,000,000",26.32
DE,Adidas,Brand Offline,adi_122025_005,Holiday Hero TVC,Brand_Film_Holiday,Brand,consideration,12,2025-12-05,2025-12-29,completed,"570,000","570,000",TVC,Sat.1,,CPM,14,"40,714,285", - , - , - , - , - , - , - , - ,"8,142,857",300,5, - ,"15,000,000",26.32
DE,Adidas,Brand Offline,adi_122025_005,Holiday Hero TVC,Brand_Film_Holiday,Brand,consideration,12,2025-12-05,2025-12-29,completed,"570,000","570,000",TVC,SPORT1,,CPM,16,"35,625,000", - , - , - , - , - , - , - , - ,"7,125,000",280,5, - ,"15,000,000",26.32
DE,Adidas,Brand Offline,adi_122025_005,Holiday Hero TVC,Brand_Film_Holiday,Brand,consideration,12,2025-12-05,2025-12-29,completed,"380,000","380,000",TVC,RTL2,,CPM,13,"29,230,769", - , - , - , - , - , - , - , - ,"5,846,153",200,5, - ,"10,000,000",26.32
DE,Adidas,CRM,adi_122025_002,CRM December Activation,Multi_Products,Multi_Products,conversion,12,2025-12-01,2025-12-31,completed,"340,200","340,200",EMAIL,Salesforce,Y,CPC,0.23,"14,791,304","1,479,130",10, - , - ,"1,331,217","14,545",1.09,"55,000", - ,0, - , - ,"8,000,000",23.52
DE,Adidas,Digital Brand,adi_122025_003,Gifting Lifestyle Video,Gazelle FW,Brand,awareness,12,2025-12-01,2025-12-31,completed,"71,820","71,820",AUDIO,Spotify,,CPC,0.29,"24,765,517","71,820",0.29, - , - ,"64,638",909,1.41,"55,000", - ,0, - , - ,"500,000",6.96
DE,Adidas,Digital Brand,adi_122025_004,Holiday Brand Film,Brand_Film_Holiday,Brand,awareness,12,2025-12-01,2025-12-31,completed,"251,370","251,370",SOCIAL,Instagram,,CPC,0.7,"35,910,000","251,370",0.7,"17,955,000",50,"226,233","4,545",2.01,"55,000", - ,0, - , - ,"2,500,000",9.95
DE,Adidas,Digital Brand,adi_122025_003,Gifting Lifestyle Video,Gazelle FW,Brand,awareness,12,2025-12-01,2025-12-31,completed,"251,370","251,370",SOCIAL,Instagram,,CPC,0.71,"35,404,225","251,370",0.71,"17,702,112",50,"226,233","4,545",2.01,"55,000", - ,0, - , - ,"2,500,000",9.95
DE,Adidas,Digital Brand,adi_122025_012,Running New-Year Teaser,Supernova FW,Running,awareness,12,2025-12-01,2025-12-31,completed,"251,370","251,370",SOCIAL,Instagram,,CPC,0.72,"34,912,500","251,370",0.72,"17,456,250",50,"226,233","4,545",2.01,"55,000", - ,0, - , - ,"2,500,000",9.95
DE,Adidas,Digital Brand,adi_122025_004,Holiday Brand Film,Brand_Film_Holiday,Brand,awareness,12,2025-12-01,2025-12-31,completed,"287,280","287,280",VIDEO,YouTube,,CPC,0.45,"63,840,000","287,280",0.45,"31,920,000",50,"258,552","5,454",2.11,"55,000", - ,0, - , - ,"3,000,000",10.44
DE,Adidas,Digital Brand,adi_122025_003,Gifting Lifestyle Video,Gazelle FW,Brand,awareness,12,2025-12-01,2025-12-31,completed,"287,280","287,280",VIDEO,YouTube,,CPC,0.46,"62,452,173","287,280",0.46,"31,226,086",50,"258,552","5,454",2.11,"55,000", - ,0, - , - ,"3,000,000",10.44
DE,Adidas,Digital Brand,adi_122025_012,Running New-Year Teaser,Supernova FW,Running,awareness,12,2025-12-01,2025-12-31,completed,"287,280","287,280",VIDEO,YouTube,,CPC,0.47,"61,123,404","287,280",0.47,"30,561,702",50,"258,552","5,454",2.11,"55,000", - ,0, - , - ,"3,000,000",10.44
DE,Adidas,Digital Brand,adi_122025_004,Holiday Brand Film,Brand_Film_Holiday,Brand,awareness,12,2025-12-01,2025-12-31,completed,"107,730","107,730",VIDEO,TikTok,,CPC,0.4,"26,932,500","107,730",0.4,"13,466,250",50,"96,957","1,818",1.88,"55,000", - ,0, - , - ,"1,000,000",9.28
DE,Adidas,Digital Brand,adi_122025_003,Gifting Lifestyle Video,Gazelle FW,Brand,awareness,12,2025-12-01,2025-12-31,completed,"107,730","107,730",VIDEO,TikTok,,CPC,0.41,"26,275,609","107,730",0.41,"13,137,804",50,"96,957","1,818",1.88,"55,000", - ,0, - , - ,"1,000,000",9.28
DE,Adidas,Digital Brand,adi_122025_012,Running New-Year Teaser,Supernova FW,Running,awareness,12,2025-12-01,2025-12-31,completed,"107,730","107,730",VIDEO,TikTok,,CPC,0.41,"26,275,609","107,730",0.41,"13,137,804",50,"96,957","1,818",1.88,"55,000", - ,0, - , - ,"1,000,000",9.28
DE,Adidas,Digital Brand,adi_122025_004,Holiday Brand Film,Brand_Film_Holiday,Brand,awareness,12,2025-12-01,2025-12-31,completed,"71,820","71,820",VIDEO,Snapchat,,CPC,0.33,"21,763,636","71,820",0.33,"10,881,818",50,"64,638",909,1.41,"55,000", - ,0, - , - ,"500,000",6.96
DE,Adidas,Digital Brand,adi_122025_012,Running New-Year Teaser,Supernova FW,Running,awareness,12,2025-12-01,2025-12-31,completed,"71,820","71,820",VIDEO,Pinterest Video,,CPC,0.34,"21,123,529","71,820",0.34,"10,561,764",50,"64,638",909,1.41,"55,000", - ,0, - , - ,"500,000",6.96
DE,Adidas,Digital Performance,adi_122025_007,Holiday Retargeting,Samba OG Gift Pack,Brand,conversion,12,2025-12-01,2025-12-31,completed,"85,050","85,050",DISPLAY,Programmatic,Y,CPC,0.55,"15,463,636","154,636",1, - , - ,"139,172","13,636",9.8,"55,000", - ,0, - , - ,"7,500,000",88.18
DE,Adidas,Digital Performance,adi_122025_014,Year-End Sale Retargeting,Multi_Products,Multi_Products,conversion,12,2025-12-01,2025-12-31,completed,"85,050","85,050",DISPLAY,Programmatic,Y,CPC,0.54,"15,750,000","157,500",1, - , - ,"141,750","13,636",9.62,"55,000", - ,0, - , - ,"7,500,000",88.18
DE,Adidas,Digital Performance,adi_122025_007,Holiday Retargeting,Samba OG Gift Pack,Brand,conversion,12,2025-12-01,2025-12-31,completed,"51,030","51,030",DISPLAY,Pinterest,Y,CPC,0.59,"8,649,152","86,491",1, - , - ,"77,841","9,090",11.68,"55,000", - ,0, - , - ,"5,000,000",97.98
DE,Adidas,Digital Performance,adi_122025_014,Year-End Sale Retargeting,Multi_Products,Multi_Products,conversion,12,2025-12-01,2025-12-31,completed,"51,030","51,030",DISPLAY,TikTok,Y,CPC,0.58,"8,798,275","87,982",1, - , - ,"79,183","9,090",11.48,"55,000", - ,0, - , - ,"5,000,000",97.98
DE,Adidas,Digital Performance,adi_122025_001,Always-On Search,Multi_Products,Multi_Products,conversion,12,2025-12-01,2025-12-31,completed,"1,665,674","1,587,600",SEM,Google,Y,CPC,0.88,"36,081,818","1,804,090",5, - , - ,"1,623,681","272,727",16.8,"55,000", - ,0, - , - ,"150,000,000",94.48
DE,Adidas,Digital Performance,adi_122025_007,Holiday Retargeting,Samba OG Gift Pack,Brand,conversion,12,2025-12-01,2025-12-31,completed,"119,070","119,070",SOCIAL,Instagram,Y,CPC,0.85,"14,008,235","140,082",1, - , - ,"126,073","16,363",12.98,"55,000", - ,0, - , - ,"9,000,000",75.59
DE,Adidas,Digital Performance,adi_122025_014,Year-End Sale Retargeting,Multi_Products,Multi_Products,conversion,12,2025-12-01,2025-12-31,completed,"119,070","119,070",SOCIAL,Instagram,Y,CPC,0.85,"14,008,235","140,082",1, - , - ,"126,073","16,363",12.98,"55,000", - ,0, - , - ,"9,000,000",75.59
DE,Adidas,Digital Performance,adi_122025_007,Holiday Retargeting,Samba OG Gift Pack,Brand,conversion,12,2025-12-01,2025-12-31,completed,"85,050","85,050",VIDEO,YouTube,Y,CPC,0.74,"11,493,243","114,932",1,"5,746,621",50,"103,438","13,636",13.18,"55,000", - ,0, - , - ,"7,500,000",88.18
DE,Adidas,Digital Performance,adi_122025_014,Year-End Sale Retargeting,Multi_Products,Multi_Products,conversion,12,2025-12-01,2025-12-31,completed,"85,050","85,050",VIDEO,YouTube,Y,CPC,0.75,"11,340,000","113,400",1,"5,670,000",50,"102,060","13,636",13.36,"55,000", - ,0, - , - ,"7,500,000",88.18
DE,Adidas,Retail Marketing,adi_122025_013,Year-End Sale,Multi_Products,Multi_Products,conversion,12,2025-12-01,2025-12-31,completed,"181,440","181,440",EMAIL,Salesforce,Y,CPC,0.25,"72,576,000","725,760",1, - , - ,"653,184","36,363",5.57,"55,000", - ,0, - , - ,"20,000,000",110.23
DE,Adidas,Retail Marketing,adi_122025_006,Holiday Retail Promo,Samba OG,Brand,conversion,12,2025-12-01,2025-12-31,completed,"136,080","136,080",EMAIL,Salesforce,Y,CPC,0.24,"56,700,000","567,000",1, - , - ,"510,300","27,272",5.34,"55,000", - ,0, - , - ,"15,000,000",110.23
DE,Adidas,Retail Marketing,adi_122025_006,Holiday Retail Promo,Samba OG,Brand,conversion,12,2025-12-01,2025-12-31,completed,"204,120","183,708",PRODUCTION,In-store Materials,,FIXED,1, - , - , - , - , - , - , - , - , - , - ,0, - , - ,"3,000,000",14.7
